Date,Exposed,Color,FoodLevel,ID,Stage,Length,Eggs,Worms,C_Eggs,C_Worms,Infected,Alive,Dead,Last_Alive
84,No,Brown,1.375,21,,6.8,2,,7,,0,1,0,0
91,No,Brown,1.375,21,,7,0,,7,,0,1,0,0
98,No,Brown,1.375,21,,7.1,5,,12,,0,1,0,0
105,No,Brown,1.375,21,,7.3,1,,13,,0,1,0,0
112,No,Brown,1.375,21,,7.1,0,,13,,0,1,0,0
119,No,Brown,1.375,21,,7.9,0,,13,,0,1,0,0
126,No,Brown,1.375,21,,8,0,,13,,0,1,0,0
133,No,Brown,1.375,21,,8,0,,13,,0,1,0,0
140,No,Brown,1.375,21,,8.2,1,,14,,0,1,0,0
147,No,Brown,1.375,21,,8.8,0,,14,,0,1,0,0
154,No,Brown,1.375,21,,8.7,0,,14,,0,1,0,0
161,No,Brown,1.375,21,,8.7,0,,14,,0,1,0,0
168,No,Brown,1.375,21,,8.6,0,,14,,0,1,0,0
175,No,Brown,1.375,21,,8.8,0,,14,,0,1,0,0
182,No,Brown,1.375,21,,8.9,0,,14,,0,1,0,0
189,No,Brown,1.375,21,,9.1,0,,14,,0,1,0,0
196,No,Brown,1.375,21,,9.1,0,,14,,0,1,0,0
203,No,Brown,1.375,21,,9.3,0,,14,,0,1,0,0
210,No,Brown,1.375,21,,9.2,0,,14,,0,1,0,0
217,No,Brown,1.375,21,,9.4,0,,14,,0,1,0,0
224,No,Brown,1.375,21,,9.4,0,,14,,0,1,0,0
231,No,Brown,1.375,21,,9.4,0,,14,,0,1,0,0
238,No,Brown,1.375,21,,10.1,0,,14,,0,1,0,0
245,No,Brown,1.375,21,,11.5,4,,18,,0,1,0,1
28,No,Purple,2.75,17,,4.9,0,,0,,0,1,0,0
35,No,Purple,2.75,17,,6.3,0,,0,,0,1,0,0
42,No,Purple,2.75,17,,7.5,0,,0,,0,1,0,0
49,No,Purple,2.75,17,,8.1,0,,0,,0,1,0,0
56,No,Purple,2.75,17,,8.8,53,,53,,0,1,0,0
63,No,Purple,2.75,17,,8.9,36,,89,,0,1,0,0
70,No,Purple,2.75,17,,9.3,0,,89,,0,1,0,0
77,No,Purple,2.75,17,,9.4,10,,99,,0,1,0,0
84,No,Purple,2.75,17,,9.2,0,,99,,0,1,0,0
91,No,Purple,2.75,17,,9.8,0,,99,,0,1,0,0
98,No,Purple,2.75,17,,9.9,0,,99,,0,1,0,0
105,No,Purple,2.75,17,,10.1,0,,99,,0,1,0,0
112,No,Purple,2.75,17,,10.1,0,,99,,0,1,0,0
119,No,Purple,2.75,17,,10.5,1,,100,,0,1,0,0
126,No,Purple,2.75,17,,10.4,0,,100,,0,1,0,0
133,No,Purple,2.75,17,,10.3,0,,100,,0,1,0,0
140,No,Purple,2.75,17,,10.7,0,,100,,0,1,0,0
147,No,Purple,2.75,17,,10.6,0,,100,,0,1,0,0
154,No,Purple,2.75,17,,10.7,0,,100,,0,1,0,0
161,No,Purple,2.75,17,,11,0,,100,,0,1,0,0
168,No,Purple,2.75,17,,10.6,0,,100,,0,1,0,0
175,No,Purple,2.75,17,,11,0,,100,,0,1,0,0
182,No,Purple,2.75,17,,11.3,4,,104,,0,1,0,0
189,No,Purple,2.75,17,,11.6,12,,116,,0,1,0,0
196,No,Purple,2.75,17,,11.7,5,,121,,0,1,0,0
203,No,Purple,2.75,17,,11.8,0,,121,,0,1,0,0
210,No,Purple,2.75,17,,11.9,0,,121,,0,1,0,0
217,No,Purple,2.75,17,,11.4,0,,121,,0,1,0,0
224,No,Purple,2.75,17,,12.1,0,,121,,0,1,0,0
231,No,Purple,2.75,17,,11.9,0,,121,,0,1,0,0
238,No,Purple,2.75,17,,12.1,3,,124,,0,1,0,0
245,No,Purple,2.75,17,,12,4,,128,,0,1,0,1
28,No,Purple,2.75,18,,4.6,0,,0,,0,1,0,0
35,No,Purple,2.75,18,,5.6,0,,0,,0,1,0,0
42,No,Purple,2.75,18,,6.8,0,,0,,0,1,0,0
49,No,Purple,2.75,18,,7.4,0,,0,,0,1,0,0
56,No,Purple,2.75,18,,8.4,0,,0,,0,1,0,0
63,No,Purple,2.75,18,,8.5,0,,0,,0,1,0,0
70,No,Purple,2.75,18,,8.7,12,,12,,0,1,0,0
77,No,Purple,2.75,18,,8.8,0,,12,,0,1,0,0
84,No,Purple,2.75,18,,9.1,0,,12,,0,1,0,0
91,No,Purple,2.75,18,,9.4,20,,32,,0,1,0,0
98,No,Purple,2.75,18,,9.7,0,,32,,0,1,0,0
105,No,Purple,2.75,18,,9.4,0,,32,,0,1,0,0
112,No,Purple,2.75,18,,9.9,0,,32,,0,1,0,0
119,No,Purple,2.75,18,,9.9,23,,55,,0,1,0,0
126,No,Purple,2.75,18,,9.4,10,,65,,0,1,0,0
133,No,Purple,2.75,18,,9.9,2,,67,,0,1,0,0
140,No,Purple,2.75,18,,10,0,,67,,0,1,0,0
147,No,Purple,2.75,18,,9.6,17,,84,,0,1,0,0
154,No,Purple,2.75,18,,10.4,0,,84,,0,1,0,0
161,No,Purple,2.75,18,,10.2,4,,88,,0,1,0,0
168,No,Purple,2.75,18,,10.4,0,,88,,0,1,0,0
175,No,Purple,2.75,18,,11,0,,88,,0,1,0,0
182,No,Purple,2.75,18,,11,40,,128,,0,1,0,0
189,No,Purple,2.75,18,,11,0,,128,,0,1,0,0
196,No,Purple,2.75,18,,11.1,9,,137,,0,1,0,0
203,No,Purple,2.75,18,,11.1,9,,146,,0,1,0,0
210,No,Purple,2.75,18,,11.2,4,,150,,0,1,0,0
217,No,Purple,2.75,18,,11.2,0,,150,,0,1,0,0
224,No,Purple,2.75,18,,11.4,0,,150,,0,1,0,0
231,No,Purple,2.75,18,,11.5,0,,150,,0,1,0,0
238,No,Purple,2.75,18,,11.5,1,,151,,0,1,0,0
245,No,Purple,2.75,18,,11.3,0,,151,,0,1,0,1
28,No,Purple,2.75,19,,4,0,,0,,0,1,0,0
35,No,Purple,2.75,19,,5.9,0,,0,,0,1,0,0
42,No,Purple,2.75,19,,7.1,0,,0,,0,1,0,0
49,No,Purple,2.75,19,,7.6,0,,0,,0,1,0,0
56,No,Purple,2.75,19,,8.1,5,,5,,0,1,0,0
63,No,Purple,2.75,19,,8.6,0,,5,,0,1,0,0
70,No,Purple,2.75,19,,8.6,0,,5,,0,1,0,0
77,No,Purple,2.75,19,,8.7,16,,21,,0,1,0,0
84,No,Purple,2.75,19,,9.4,0,,21,,0,1,0,0
91,No,Purple,2.75,19,,9.3,0,,21,,0,1,0,0
98,No,Purple,2.75,19,,9.4,0,,21,,0,1,0,0
105,No,Purple,2.75,19,,9.5,31,,52,,0,1,0,0
112,No,Purple,2.75,19,,10,0,,52,,0,1,0,0
119,No,Purple,2.75,19,,10.2,0,,52,,0,1,0,0
126,No,Purple,2.75,19,,9.9,16,,68,,0,1,0,0
133,No,Purple,2.75,19,,10.2,0,,68,,0,1,0,0
140,No,Purple,2.75,19,,10.6,0,,68,,0,1,0,0
147,No,Purple,2.75,19,,10.7,9,,77,,0,1,0,0
154,No,Purple,2.75,19,,10.7,17,,94,,0,1,0,0
161,No,Purple,2.75,19,,10.9,0,,94,,0,1,0,0
168,No,Purple,2.75,19,,11.1,0,,94,,0,1,0,0
175,No,Purple,2.75,19,,10.8,0,,94,,0,1,0,0
182,No,Purple,2.75,19,,11.2,7,,101,,0,1,0,0
189,No,Purple,2.75,19,,11.3,0,,101,,0,1,0,0
196,No,Purple,2.75,19,,11.3,3,,104,,0,1,0,0
203,No,Purple,2.75,19,,11.6,0,,104,,0,1,0,0
210,No,Purple,2.75,19,,11.5,0,,104,,0,1,0,0
217,No,Purple,2.75,19,,11.6,0,,104,,0,1,0,0
224,No,Purple,2.75,19,,11.5,0,,104,,0,1,0,0
231,No,Purple,2.75,19,,11.7,0,,104,,0,1,0,0
238,No,Purple,2.75,19,,11.7,0,,104,,0,1,0,0
245,No,Purple,2.75,19,,12.1,0,,104,,0,1,0,1
28,No,Purple,2.75,20,,4.4,0,,0,,0,1,0,0
35,No,Purple,2.75,20,,6.5,0,,0,,0,1,0,0
42,No,Purple,2.75,20,,7.6,0,,0,,0,1,0,0
49,No,Purple,2.75,20,,7.8,0,,0,,0,1,0,0
56,No,Purple,2.75,20,,8.4,0,,0,,0,1,0,0
63,No,Purple,2.75,20,,8.8,0,,0,,0,1,0,0
70,No,Purple,2.75,20,,9,0,,0,,0,1,0,0
77,No,Purple,2.75,20,,9.1,26,,26,,0,1,0,0
84,No,Purple,2.75,20,,9.4,0,,26,,0,1,0,0
91,No,Purple,2.75,20,,9.4,0,,26,,0,1,0,0
98,No,Purple,2.75,20,,9.6,9,,35,,0,1,0,0
105,No,Purple,2.75,20,,9.5,0,,35,,0,1,0,0
112,No,Purple,2.75,20,,9.7,0,,35,,0,1,0,0
119,No,Purple,2.75,20,,10,10,,45,,0,1,0,0
126,No,Purple,2.75,20,,9.9,0,,45,,0,1,0,0
133,No,Purple,2.75,20,,9.9,5,,50,,0,1,0,0
140,No,Purple,2.75,20,,10,1,,51,,0,1,0,0
147,No,Purple,2.75,20,,10.1,0,,51,,0,1,0,0
154,No,Purple,2.75,20,,10.7,7,,58,,0,1,0,0
161,No,Purple,2.75,20,,10.8,6,,64,,0,1,0,0
168,No,Purple,2.75,20,,10.9,0,,64,,0,1,0,0
175,No,Purple,2.75,20,,11.1,0,,64,,0,1,0,0
182,No,Purple,2.75,20,,11.4,0,,64,,0,1,0,0
189,No,Purple,2.75,20,,11.4,0,,64,,0,1,0,0
196,No,Purple,2.75,20,,12.1,1,,65,,0,1,0,0
203,No,Purple,2.75,20,,11.8,0,,65,,0,1,0,0
210,No,Purple,2.75,20,,12.1,0,,65,,0,1,0,0
217,No,Purple,2.75,20,,11.7,0,,65,,0,1,0,0
224,No,Purple,2.75,20,,12,0,,65,,0,1,0,0
231,No,Purple,2.75,20,,12.2,0,,65,,0,1,0,0
238,No,Purple,2.75,20,,12.6,0,,65,,0,1,0,0
245,No,Purple,2.75,20,,12.4,7,,72,,0,1,0,1
28,No,Purple,2.75,21,,4.7,0,,0,,0,1,0,0
35,No,Purple,2.75,21,,4.6,0,,0,,0,1,0,0
42,No,Purple,2.75,21,,4.9,0,,0,,0,1,0,0
49,No,Purple,2.75,21,,5.8,0,,0,,0,1,0,0
56,No,Purple,2.75,21,,7.2,0,,0,,0,1,0,0
63,No,Purple,2.75,21,,7.6,0,,0,,0,1,0,0
70,No,Purple,2.75,21,,8.1,0,,0,,0,1,0,0
77,No,Purple,2.75,21,,8.5,0,,0,,0,1,0,0
84,No,Purple,2.75,21,,8.8,6,,6,,0,1,0,0
91,No,Purple,2.75,21,,9,12,,18,,0,1,0,0
98,No,Purple,2.75,21,,9.3,23,,41,,0,1,0,0
105,No,Purple,2.75,21,,9.4,9,,50,,0,1,0,0
112,No,Purple,2.75,21,,9.6,23,,73,,0,1,0,0
119,No,Purple,2.75,21,,10,16,,89,,0,1,0,0
126,No,Purple,2.75,21,,10,12,,101,,0,1,0,0
133,No,Purple,2.75,21,,10.1,11,,112,,0,1,0,0
140,No,Purple,2.75,21,,10.4,21,,133,,0,1,0,0
147,No,Purple,2.75,21,,10.8,0,,133,,0,1,0,0
154,No,Purple,2.75,21,,10.7,18,,151,,0,1,0,0
161,No,Purple,2.75,21,,10.7,0,,151,,0,1,0,0
168,No,Purple,2.75,21,,10.6,0,,151,,0,1,0,0
175,No,Purple,2.75,21,,10.8,0,,151,,0,1,0,0
182,No,Purple,2.75,21,,11.1,0,,151,,0,1,0,0
189,No,Purple,2.75,21,,11,0,,151,,0,1,0,0
196,No,Purple,2.75,21,,11,0,,151,,0,1,0,0
203,No,Purple,2.75,21,,11.3,0,,151,,0,1,0,0
210,No,Purple,2.75,21,,11.1,0,,151,,0,1,0,0
217,No,Purple,2.75,21,,11.1,0,,151,,0,1,0,0
224,No,Purple,2.75,21,,11.4,0,,151,,0,1,0,0
231,No,Purple,2.75,21,,11.4,1,,152,,0,1,0,0
238,No,Purple,2.75,21,,11.5,0,,152,,0,1,0,0
245,No,Purple,2.75,21,,11.5,4,,156,,0,1,0,1
28,No,Blue,5.5,17,,4.7,0,,0,,0,1,0,0
35,No,Blue,5.5,17,,7.8,0,,0,,0,1,0,0
42,No,Blue,5.5,17,,9,0,,0,,0,1,0,0
49,No,Blue,5.5,17,,9.8,0,,0,,0,1,0,0
56,No,Blue,5.5,17,,10.3,23,,23,,0,1,0,0
63,No,Blue,5.5,17,,11.1,72,,95,,0,1,0,0
70,No,Blue,5.5,17,,11.1,0,,95,,0,1,0,0
77,No,Blue,5.5,17,,11.3,162,,257,,0,1,0,0
84,No,Blue,5.5,17,,11.5,73,,330,,0,1,0,0
91,No,Blue,5.5,17,,11.7,70,,400,,0,1,0,0
98,No,Blue,5.5,17,,12.1,22,,422,,0,1,0,0
105,No,Blue,5.5,17,,12.1,71,,493,,0,1,0,0
112,No,Blue,5.5,17,,11.7,114,,607,,0,1,0,0
119,No,Blue,5.5,17,,12.4,92,,699,,0,1,0,0
126,No,Blue,5.5,17,,12.3,120,,819,,0,1,0,0
133,No,Blue,5.5,17,,12.5,108,,927,,0,1,0,0
140,No,Blue,5.5,17,,12.7,63,,990,,0,1,0,0
147,No,Blue,5.5,17,,12.6,42,,1032,,0,1,0,0
154,No,Blue,5.5,17,,12.7,0,,1032,,0,1,0,0
161,No,Blue,5.5,17,,13.4,26,,1058,,0,1,0,0
168,No,Blue,5.5,17,,13.4,11,,1069,,0,1,0,0
175,No,Blue,5.5,17,,13.4,32,,1101,,0,1,0,0
182,No,Blue,5.5,17,,14,71,,1172,,0,1,0,0
189,No,Blue,5.5,17,,14.2,103,,1275,,0,1,0,0
196,No,Blue,5.5,17,,14,63,,1338,,0,1,0,0
203,No,Blue,5.5,17,,14.2,48,,1386,,0,1,0,0
210,No,Blue,5.5,17,,14.3,39,,1425,,0,1,0,0
217,No,Blue,5.5,17,,14.2,21,,1446,,0,1,0,0
224,No,Blue,5.5,17,,14.1,6,,1452,,0,1,0,0
231,No,Blue,5.5,17,,14.2,10,,1462,,0,1,0,0
238,No,Blue,5.5,17,,14.5,20,,1482,,0,1,0,0
245,No,Blue,5.5,17,,15.3,33,,1515,,0,1,0,1
28,No,Blue,5.5,18,,4.7,0,,0,,0,1,0,0
35,No,Blue,5.5,18,,6.9,0,,0,,0,1,0,0
42,No,Blue,5.5,18,,8.8,0,,0,,0,1,0,0
49,No,Blue,5.5,18,,10.1,0,,0,,0,1,0,0
56,No,Blue,5.5,18,,10.9,0,,0,,0,1,0,0
63,No,Blue,5.5,18,,11.2,51,,51,,0,1,0,0
70,No,Blue,5.5,18,,11.5,0,,51,,0,1,0,0
77,No,Blue,5.5,18,,11.8,0,,51,,0,1,0,0
84,No,Blue,5.5,18,,12.4,0,,51,,0,1,0,0
91,No,Blue,5.5,18,,12.4,0,,51,,0,1,0,0
98,No,Blue,5.5,18,,13.3,14,,65,,0,1,0,0
105,No,Blue,5.5,18,,12.6,0,,65,,0,1,0,0
112,No,Blue,5.5,18,,13.1,24,,89,,0,1,0,0
119,No,Blue,5.5,18,,13.3,0,,89,,0,1,0,0
126,No,Blue,5.5,18,,13.8,0,,89,,0,1,0,0
133,No,Blue,5.5,18,,14.6,0,,89,,0,1,0,0
140,No,Blue,5.5,18,,14.6,0,,89,,0,1,0,0
147,No,Blue,5.5,18,,14.8,59,,148,,0,1,0,0
154,No,Blue,5.5,18,,14.8,0,,148,,0,1,0,0
161,No,Blue,5.5,18,,15,0,,148,,0,1,0,0
168,No,Blue,5.5,18,,15.2,14,,162,,0,1,0,0
175,No,Blue,5.5,18,,15.3,16,,178,,0,1,0,0
182,No,Blue,5.5,18,,15.6,18,,196,,0,1,0,0
189,No,Blue,5.5,18,,15.5,14,,210,,0,1,0,0
196,No,Blue,5.5,18,,15.6,0,,210,,0,1,0,0
203,No,Blue,5.5,18,,15.7,0,,210,,0,1,0,0
210,No,Blue,5.5,18,,15.9,2,,212,,0,1,0,0
217,No,Blue,5.5,18,,16.5,0,,212,,0,1,0,0
224,No,Blue,5.5,18,,16.8,0,,212,,0,1,0,0
231,No,Blue,5.5,18,,16.4,0,,212,,0,1,0,0
238,No,Blue,5.5,18,,16.7,0,,212,,0,1,0,0
245,No,Blue,5.5,18,,16.7,0,,212,,0,1,0,1
28,No,Blue,5.5,19,,4.6,0,,0,,0,1,0,0
35,No,Blue,5.5,19,,7.2,0,,0,,0,1,0,0
42,No,Blue,5.5,19,,8.9,0,,0,,0,1,0,0
49,No,Blue,5.5,19,,10.1,0,,0,,0,1,0,0
56,No,Blue,5.5,19,,10.7,0,,0,,0,1,0,0
63,No,Blue,5.5,19,,11.3,99,,99,,0,1,0,0
70,No,Blue,5.5,19,,11.4,43,,142,,0,1,0,0
77,No,Blue,5.5,19,,10.4,129,,271,,0,1,0,0
84,No,Blue,5.5,19,,11.9,93,,364,,0,1,0,0
91,No,Blue,5.5,19,,11.5,29,,393,,0,1,0,0
98,No,Blue,5.5,19,,12.2,127,,520,,0,1,0,0
105,No,Blue,5.5,19,,11.6,74,,594,,0,1,0,0
112,No,Blue,5.5,19,,11.9,84,,678,,0,1,0,0
119,No,Blue,5.5,19,,11.9,57,,735,,0,1,0,0
126,No,Blue,5.5,19,,12.2,32,,767,,0,1,0,0
133,No,Blue,5.5,19,,11.7,72,,839,,0,1,0,0
140,No,Blue,5.5,19,,12.8,44,,883,,0,1,0,0
147,No,Blue,5.5,19,,12.7,22,,905,,0,1,0,0
154,No,Blue,5.5,19,,13.5,20,,925,,0,1,0,0
161,No,Blue,5.5,19,,13.4,8,,933,,0,1,0,0
168,No,Blue,5.5,19,,13.5,0,,933,,0,1,0,0
175,No,Blue,5.5,19,,13.7,6,,939,,0,1,0,0
182,No,Blue,5.5,19,,14.3,3,,942,,0,1,0,0
189,No,Blue,5.5,19,,14.3,2,,944,,0,1,0,0
196,No,Blue,5.5,19,,14.2,0,,944,,0,1,0,0
203,No,Blue,5.5,19,,14.9,0,,944,,0,1,0,0
210,No,Blue,5.5,19,,14.7,0,,944,,0,1,0,0
217,No,Blue,5.5,19,,14.6,0,,944,,0,1,0,0
224,No,Blue,5.5,19,,15,19,,963,,0,1,0,0
231,No,Blue,5.5,19,,14.7,3,,966,,0,1,0,0
238,No,Blue,5.5,19,,14.8,2,,968,,0,1,0,0
245,No,Blue,5.5,19,,15.2,4,,972,,0,1,0,1
28,No,Blue,5.5,20,,5.1,0,,0,,0,1,0,0
35,No,Blue,5.5,20,,6.1,0,,0,,0,1,0,0
42,No,Blue,5.5,20,,7.2,0,,0,,0,1,0,0
49,No,Blue,5.5,20,,8.9,0,,0,,0,1,0,0
56,No,Blue,5.5,20,,9.4,0,,0,,0,1,0,0
63,No,Blue,5.5,20,,9.9,42,,42,,0,1,0,0
70,No,Blue,5.5,20,,10.3,22,,64,,0,1,0,0
77,No,Blue,5.5,20,,10.5,99,,163,,0,1,0,0
84,No,Blue,5.5,20,,10.7,115,,278,,0,1,0,0
91,No,Blue,5.5,20,,11.4,84,,362,,0,1,0,0
98,No,Blue,5.5,20,,11.7,90,,452,,0,1,0,0
105,No,Blue,5.5,20,,11.6,64,,516,,0,1,0,0
112,No,Blue,5.5,20,,12,47,,563,,0,1,0,0
119,No,Blue,5.5,20,,11.9,24,,587,,0,1,0,0
126,No,Blue,5.5,20,,12.3,18,,605,,0,1,0,0
133,No,Blue,5.5,20,,12.6,11,,616,,0,1,0,0
140,No,Blue,5.5,20,,12.9,15,,631,,0,1,0,0
147,No,Blue,5.5,20,,13.2,5,,636,,0,1,0,0
154,No,Blue,5.5,20,,14.2,0,,636,,0,1,0,0
161,No,Blue,5.5,20,,14,19,,655,,0,1,0,0
168,No,Blue,5.5,20,,13.9,1,,656,,0,1,0,0
175,No,Blue,5.5,20,,14.3,0,,656,,0,1,0,0
182,No,Blue,5.5,20,,14.5,4,,660,,0,1,0,0
189,No,Blue,5.5,20,,14.3,8,,668,,0,1,0,0
196,No,Blue,5.5,20,,14.8,0,,668,,0,1,0,0
203,No,Blue,5.5,20,,14.4,0,,668,,0,1,0,0
210,No,Blue,5.5,20,,14.7,0,,668,,0,1,0,0
217,No,Blue,5.5,20,,14.7,0,,668,,0,1,0,0
224,No,Blue,5.5,20,,15.4,0,,668,,0,1,0,0
231,No,Blue,5.5,20,,14.9,0,,668,,0,1,0,0
238,No,Blue,5.5,20,,15,0,,668,,0,1,0,0
245,No,Blue,5.5,20,,15,0,,668,,0,1,0,1
28,No,Blue,5.5,21,,4.4,0,,0,,0,1,0,0
35,No,Blue,5.5,21,,4.6,0,,0,,0,1,0,0
42,No,Blue,5.5,21,,6.2,0,,0,,0,1,0,0
49,No,Blue,5.5,21,,8.2,0,,0,,0,1,0,0
56,No,Blue,5.5,21,,9.4,0,,0,,0,1,0,0
63,No,Blue,5.5,21,,10,2,,2,,0,1,0,0
70,No,Blue,5.5,21,,10.2,0,,2,,0,1,0,1
77,No,Blue,5.5,21,,10.2,0,,2,,0,1,0,0
84,No,Blue,5.5,21,,,,,,,0,0,1,0
91,No,Blue,5.5,21,,,,,,,0,0,1,0
98,No,Blue,5.5,21,,,,,,,0,0,1,0
105,No,Blue,5.5,21,,,,,,,0,0,1,0
112,No,Blue,5.5,21,,,,,,,0,0,1,0
119,No,Blue,5.5,21,,,,,,,0,0,1,0
126,No,Blue,5.5,21,,,,,,,0,0,1,0
133,No,Blue,5.5,21,,,,,,,0,0,1,0
140,No,Blue,5.5,21,,,,,,,0,0,1,0
147,No,Blue,5.5,21,,,,,,,0,0,1,0
154,No,Blue,5.5,21,,,,,,,0,0,1,0
161,No,Blue,5.5,21,,,,,,,0,0,1,0
168,No,Blue,5.5,21,,,,,,,0,0,1,0
175,No,Blue,5.5,21,,,,,,,0,0,1,0
182,No,Blue,5.5,21,,,,,,,0,0,1,0
189,No,Blue,5.5,21,,,,,,,0,0,1,0
196,No,Blue,5.5,21,,,,,,,0,0,1,0
203,No,Blue,5.5,21,,,,,,,0,0,1,0
210,No,Blue,5.5,21,,,,,,,0,0,1,0
217,No,Blue,5.5,21,,,,,,,0,0,1,0
224,No,Blue,5.5,21,,,,,,,0,0,1,0
231,No,Blue,5.5,21,,,,,,,0,0,1,0
238,No,Blue,5.5,21,,,,,,,0,0,1,0
245,No,Blue,5.5,21,,,,,,,0,0,1,0
28,No,Green,11,17,,4.7,0,,0,,0,1,0,0
35,No,Green,11,17,,4.8,0,,0,,0,1,0,0
42,No,Green,11,17,,4.9,0,,0,,0,1,0,0
49,No,Green,11,17,,6.4,0,,0,,0,1,0,0
56,No,Green,11,17,,9.4,9,,9,,0,1,0,0
63,No,Green,11,17,,10.4,0,,9,,0,1,0,0
70,No,Green,11,17,,10.6,0,,9,,0,1,0,0
77,No,Green,11,17,,11.3,0,,9,,0,1,0,0
84,No,Green,11,17,,12,0,,9,,0,1,0,0
91,No,Green,11,17,,12.8,22,,31,,0,1,0,0
98,No,Green,11,17,,13.4,46,,77,,0,1,0,0
105,No,Green,11,17,,13.3,0,,77,,0,1,0,0
112,No,Green,11,17,,14.1,30,,107,,0,1,0,0
119,No,Green,11,17,,14.2,79,,186,,0,1,0,0
126,No,Green,11,17,,14.2,109,,295,,0,1,0,0
133,No,Green,11,17,,14.7,144,,439,,0,1,0,0
140,No,Green,11,17,,15,43,,482,,0,1,0,0
147,No,Green,11,17,,14.9,141,,623,,0,1,0,0
154,No,Green,11,17,,15.3,97,,720,,0,1,0,0
161,No,Green,11,17,,15.5,0,,720,,0,1,0,0
168,No,Green,11,17,,16,250,,970,,0,1,0,0
175,No,Green,11,17,,16.5,146,,1116,,0,1,0,0
182,No,Green,11,17,,16.5,246,,1362,,0,1,0,0
189,No,Green,11,17,,17.1,129,,1491,,0,1,0,0
196,No,Green,11,17,,16.9,194,,1685,,0,1,0,0
203,No,Green,11,17,,17.1,49,,1734,,0,1,0,0
210,No,Green,11,17,,17.1,117,,1851,,0,1,0,0
217,No,Green,11,17,,17.3,75,,1926,,0,1,0,0
224,No,Green,11,17,,17.7,68,,1994,,0,1,0,0
231,No,Green,11,17,,18,14,,2008,,0,1,0,0
238,No,Green,11,17,,18.2,85,,2093,,0,1,0,0
245,No,Green,11,17,,18.3,65,,2158,,0,1,0,1
28,No,Green,11,18,,4.2,0,,0,,0,1,0,0
35,No,Green,11,18,,4.5,0,,0,,0,1,0,0
42,No,Green,11,18,,4.7,0,,0,,0,1,0,0
49,No,Green,11,18,,5.5,0,,0,,0,1,0,0
56,No,Green,11,18,,6.3,38,,38,,0,1,0,0
63,No,Green,11,18,,7.8,30,,68,,0,1,0,0
70,No,Green,11,18,,8.7,0,,68,,0,1,0,0
77,No,Green,11,18,,10.3,0,,68,,0,1,0,0
84,No,Green,11,18,,11,0,,68,,0,1,0,0
91,No,Green,11,18,,12.4,0,,68,,0,1,0,0
98,No,Green,11,18,,13,0,,68,,0,1,0,0
105,No,Green,11,18,,13.8,0,,68,,0,1,0,0
112,No,Green,11,18,,14.4,0,,68,,0,1,0,0
119,No,Green,11,18,,14.4,0,,68,,0,1,0,0
126,No,Green,11,18,,14.1,0,,68,,0,1,0,0
133,No,Green,11,18,,14.8,52,,120,,0,1,0,0
140,No,Green,11,18,,15.2,43,,163,,0,1,0,0
147,No,Green,11,18,,15,0,,163,,0,1,0,0
154,No,Green,11,18,,15.8,35,,198,,0,1,0,0
161,No,Green,11,18,,16.3,0,,198,,0,1,0,0
168,No,Green,11,18,,16.6,19,,217,,0,1,0,0
175,No,Green,11,18,,16.8,219,,436,,0,1,0,0
182,No,Green,11,18,,16.9,180,,616,,0,1,0,0
189,No,Green,11,18,,17.8,138,,754,,0,1,0,0
196,No,Green,11,18,,17,108,,862,,0,1,0,0
203,No,Green,11,18,,17.6,36,,898,,0,1,0,0
210,No,Green,11,18,,17.7,18,,916,,0,1,0,0
217,No,Green,11,18,,17.8,0,,916,,0,1,0,0
224,No,Green,11,18,,17.6,0,,916,,0,1,0,0
231,No,Green,11,18,,17.9,15,,931,,0,1,0,0
238,No,Green,11,18,,18.4,0,,931,,0,1,0,0
245,No,Green,11,18,,18.7,0,,931,,0,1,0,1
28,No,Green,11,19,,4.3,0,,0,,0,1,0,0
35,No,Green,11,19,,4.4,0,,0,,0,1,0,0
42,No,Green,11,19,,4.6,0,,0,,0,1,0,0
49,No,Green,11,19,,5,0,,0,,0,1,0,1
56,No,Green,11,19,,4.9,0,,0,,0,1,0,0
63,No,Green,11,19,,,,,,,0,0,1,0
70,No,Green,11,19,,,,,,,0,0,1,0
77,No,Green,11,19,,,,,,,0,0,1,0
84,No,Green,11,19,,,,,,,0,0,1,0
91,No,Green,11,19,,,,,,,0,0,1,0
98,No,Green,11,19,,,,,,,0,0,1,0
105,No,Green,11,19,,,,,,,0,0,1,0
112,No,Green,11,19,,,,,,,0,0,1,0
119,No,Green,11,19,,,,,,,0,0,1,0
126,No,Green,11,19,,,,,,,0,0,1,0
133,No,Green,11,19,,,,,,,0,0,1,0
140,No,Green,11,19,,,,,,,0,0,1,0
147,No,Green,11,19,,,,,,,0,0,1,0
154,No,Green,11,19,,,,,,,0,0,1,0
161,No,Green,11,19,,,,,,,0,0,1,0
168,No,Green,11,19,,,,,,,0,0,1,0
175,No,Green,11,19,,,,,,,0,0,1,0
182,No,Green,11,19,,,,,,,0,0,1,0
189,No,Green,11,19,,,,,,,0,0,1,0
196,No,Green,11,19,,,,,,,0,0,1,0
203,No,Green,11,19,,,,,,,0,0,1,0
210,No,Green,11,19,,,,,,,0,0,1,0
217,No,Green,11,19,,,,,,,0,0,1,0
224,No,Green,11,19,,,,,,,0,0,1,0
231,No,Green,11,19,,,,,,,0,0,1,0
238,No,Green,11,19,,,,,,,0,0,1,0
245,No,Green,11,19,,,,,,,0,0,1,0
